pathway	NGS001-23_16S_41	NGS001-23_16S_42	NGS001-23_16S_43	NGS001-23_16S_44	NGS001-23_16S_47	NGS001-23_16S_48	NGS069-23_16S_29	NGS069-23_16S_30	NGS069-23_16S_31	NGS069-23_16S_32	NGS069-23_16S_35	NGS069-23_16S_36	NGS069-24-16S-1	NGS069-24-16S-2	NGS069-24-16S-3	NGS069-24-16S-4	NGS069-24-16S-5	NGS069-24-16S-6	NGS069-24-16S-7	NGS069-24-16S-8	NGS069-24-16S-9
PWY-6339	1595.7275783731002	833.9570441189845	655.0006806902205	0.0	866.5478576270093	1396.032330093076	0.0	0.0	877.3168912531041	1092.5769389332384	1083.3845190627649	3169.0332865950195	1875.5333434321208	1136.8097934563937	997.8136569680613	1032.950578660148	492.03280524780405	1178.4066575013678	748.8436617667113	1618.9591653460318	1453.52401165298
PWY-6349	102.6747367642952	143.66064831188308	35.49000031445791	66.12976705534827	32.99954223459837	0.0	0.0	203.9397192171717	135.50863817930528	190.6685808853563	162.84303074451464	178.15300217592323	294.9953602827002	138.33760452831865	154.82065338781712	164.68812705076735	168.72763931850048	252.14856803049076	87.9611038107753	198.59127334009224	224.38466001564512
PWY-6350	105.4128375853426	127.52814949605339	35.96511839798116	66.30200044365388	33.72889918963416	0.0	0.0	181.4872362987226	130.84187526032142	192.02890347895328	174.44765621336683	196.7637048381224	278.91905997463215	134.7291590863742	147.2041768221325	161.75550466791253	154.30909433741348	231.7180369057848	90.91164491574882	210.66176589832148	238.51549928517866
PWY-6353	42869.67413842981	41978.714664168656	38394.408412970566	38719.18515521934	43270.7352159735	43809.51897221635	8318.926301634305	20110.205779971744	30413.02656325392	33639.3483377605	40240.03418918565	48767.6505630717	52937.92071409609	38661.0217651032	31597.018423564463	32373.041599176348	26196.587206501183	46058.39512937444	25520.60496567012	52558.020458975785	52251.732671043384
PWY-6383	8294.1709354084	8296.51342580306	7617.348942924958	10618.594236213714	9872.519071229348	9380.203344433185	2433.090228136255	3919.2361624595665	7514.585887626215	7174.3405806008195	12193.574257140897	13569.951112414945	9270.111419039347	7134.797330166903	6159.2478619958965	6030.758706769743	5056.883136108822	8597.330716724686	5045.57443975549	9857.341413380182	9372.844638731465
PWY-6385	55667.05492689159	56409.38579522101	49558.0354586267	50612.86286691573	56322.30028609535	54965.04602562611	10104.988463653155	26857.90632722152	37720.64183407071	44112.42238162085	45686.81433726018	53864.32939461127	69588.80753123554	50410.999361416194	39911.05350811104	41733.36813642377	33782.283532448666	59808.88585824084	32746.764566167763	67915.88729531321	67739.18606212157
PWY-6386	55482.140739688875	56183.73532089237	49719.75279087747	50969.09292304459	56100.83031665342	54924.88974605925	10142.575919915249	26759.203818880844	37798.262117806546	44026.157874948265	45652.10658039567	53897.74256372959	69316.53760912549	50305.42461259335	39771.02206732676	41714.92020933406	33725.43224662943	59824.66727999421	32551.89294827995	67517.9094535334	67326.25597826844
PWY-6387	59083.558076168316	60189.728598998176	52343.7608372941	53649.5418156046	60483.11665951847	58185.07793977917	10431.008071240896	28596.899729420595	39411.652465709754	46971.44712604526	48084.560422300805	56305.8534838741	73737.16194738947	53633.02957710048	42403.18064585848	43996.31161121124	35755.83184631187	62884.228993785226	34722.855039583985	72097.67309150969	71778.10207362169
PWY-6396	7103.869586509222	5261.262936492634	4902.84718601251	3831.4536212116063	6395.771685740006	6861.592581565889	1659.0764150687808	3283.1798665961232	4900.732301066145	5339.814217613083	6458.682801908619	9813.362900914142	7471.001196943451	5610.070910769159	4259.468089894644	4862.318421631951	4088.7034058611935	7198.283684193572	4048.7747047740777	8380.3959429757	8296.854615496839
PWY-6397	1834.4556955492976	1314.5803203185783	1529.4119707910272	841.9777908100438	2267.70744318405	2005.8910826402919	440.75941363054534	1045.3218127665468	1312.6701362942026	1580.02328587805	2035.5940477015592	2260.9883891616614	2606.571581470303	1877.848142084466	1651.1540566438323	1576.3691214373555	1320.9339375997647	2167.491516545703	1459.1332398271659	2698.30089107798	2569.4511924493045
PWY-6404	5018.6621908371835	3790.216961642982	4300.194381487043	2065.3891563447705	6160.784775461333	5418.520984039283	1215.7081109626247	3109.7417941561016	3727.022510931457	4157.1802708583755	4922.107516335785	5912.929348161587	7589.293246815761	5394.436456903612	4744.80498564352	4410.159390781555	3594.1103346044756	5954.340817075986	3989.728602562662	7446.603300132254	7028.917428086117
PWY-6467	34253.22	30290.710000000003	25174.119999999995	23192.57	29358.15	29049.799999999996	3440.66	13630.570000000002	15281.039999999999	22908.36	18930.25	25195.99	45088.01	31555.26	24693.780000000002	23314.7	18604.51	32289.560000000005	20210.22	43011.3	42387.81
PWY-6470	1435.1606942578014	1411.5931793832126	1719.122476013941	4738.671103919333	1577.457540892679	3185.1169821974004	420.3602426452281	500.3230061667361	1868.1831509050182	1780.0045973094839	1990.6110835550344	2182.018325566761	2278.1366300729123	1320.9948258180173	1107.0775282585344	1182.9574287327189	1011.1311539956525	2125.1885062351334	489.2447774335264	996.6370451484964	1162.1985408970568
PWY-6471	4423.535622003497	3476.6485729340993	6920.4456804834435	10493.096748756925	5369.231943965971	6464.36418354294	2006.5807579494779	892.3812829575558	4269.79135299931	4492.808318698256	6100.569174460682	9264.337090095072	5555.293676551569	3472.865106036361	3223.337716683033	3142.409247432575	3191.605334539548	5359.307555549741	2075.130305321927	4972.14307614725	5534.634612847236
PWY-6478	25842.19957628259	26246.84122712358	18178.264306129488	15414.94970110315	25457.5597644945	22312.13014383408	3254.722342228794	10797.39839022621	11875.205408568865	17334.1401243928	16220.217116617485	17394.86728304991	32324.506425427542	23125.023053888206	17851.08019458141	15734.782562363593	12853.727977862634	21497.868397270046	14480.462450395846	31707.675585755158	31262.904762201877
PWY-6505	2652.9905890441632	2466.686840772715	2407.7588692063955	3246.7734629345773	2600.6079766537387	3434.529353818483	356.23619347683024	1092.6084706276195	2224.319706420011	2330.523830013357	2726.014572665408	3665.606787226756	3601.323949376507	2570.705780927867	1945.0045994699433	2144.0518263769177	1639.175316025992	2921.8575017345192	1392.139977574479	3028.158546918465	2700.388757160261
PWY-6507	8753.92636133697	6646.323154868673	7421.692057819432	8238.366662741415	7285.888604786335	8827.223734365978	1651.9236931700677	2987.335005010155	5524.222414101122	5618.3580101690195	6182.943630991338	11982.882835821512	17046.98142928513	11442.56555289521	9306.34638497012	9850.82619645467	7078.730563442916	13671.198497120027	6249.257344068883	14031.519229456688	13755.94872039687
PWY-6519	18216.57975134048	16641.517389084238	15654.441622811277	17062.983321734646	14861.024103690002	18524.794426198732	1514.2063230517833	7225.805897542066	8750.075609935448	11877.331958599985	9515.328281858825	15022.99068280849	25379.292874103965	18242.63345838006	14486.289992884911	13639.369297358977	11430.34625594303	19796.22249326797	9730.413535512538	21143.362472887056	21420.235873794096
PWY-6545	29324.013667965664	30369.235717843218	26877.926596794237	27014.556497349287	34576.82177230203	28399.454395801466	5506.383054358926	15230.36413947469	21755.476580347953	26878.119276226447	29465.676184185413	32232.571779606806	37902.21352056641	27320.435962397347	22194.717311118824	25274.23328286462	21154.958946709507	35890.51741735962	21240.027708188343	43886.93018358591	44102.56276970489
PWY-6562	1938.9903068749552	1938.1545426217592	1954.5260701110346	3322.2584079783323	1675.1709179380346	2569.3581361361234	359.63633624823206	747.9383504677485	1490.7375497996836	1586.437981317502	1853.7330305727519	2706.1035023864283	2997.1449927042686	1983.8063432224744	1702.1116228133149	2182.505451198552	1637.6234529296644	3135.492978393237	1133.7535192049963	2759.5356062027463	2769.9375865065986
PWY-6572	0.0	0.0	26.850061120766128	0.0	0.0	19.977496258576974	35.08485253412237	0.0	0.0	15.05492330529441	0.0	0.0	0.0	14.785850168592239	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6581	57.85294401567286	118.04170083597688	75.7295660948537	51.12340735347652	79.73599794108736	162.8295854418714	22.0	67.65723159455072	123.52353912590074	97.4520296482128	62.56925322064901	114.13788526853386	100.6560040922164	59.61336667207588	38.39308045878201	45.07973834094626	52.33261420394474	77.84071457470978	0.0	31.223861235175296	44.47533009034051
PWY-6588	8616.980408136305	8356.4529942642	10165.215899756098	11103.021817129975	6829.473598821032	11057.45036536634	2774.017238140856	4162.596026724955	7373.507427489754	7298.042268730695	3288.7057189869843	9231.072751548563	12969.044506741218	9069.107194849741	7002.9001629667955	10328.469641845957	8044.150119912511	15848.049250837192	3685.4990072472137	6843.647559001025	7424.17410809692
PWY-6590	8654.96931625548	8342.199089784037	9847.333828733083	12126.578192214653	6880.848589471922	11003.48384449923	2421.483750065428	3852.6910525029148	7078.53100229702	7170.9124393081065	4248.495188653826	8219.832301605295	15392.994431339132	10910.241008066283	8490.547752467597	10653.542215423857	8323.261872002535	15949.159853018746	4952.40208966927	9540.515507222091	10276.063670373469
PWY-6608	57306.945762700125	55273.64297766975	49556.61567866424	46750.868690636315	55873.13554247068	55828.914336098074	10443.027320067878	26317.364915865273	37936.113665051096	43370.70367821968	45822.126319901734	56057.616134669384	68761.5268030986	50266.790542708986	39731.54072384814	40967.13277862786	33533.115287289314	58172.51373654019	31965.476924577	65405.83965608313	65521.48803613481
PWY-6609	51605.50193444764	51965.06006057506	45950.242462823226	49615.037387831624	52526.84993338084	50444.55741288763	10152.65655069424	24336.874968786622	34956.71298710517	40246.62484453415	42329.55215282329	49432.62549747755	62913.79988540525	45749.52114748015	35817.52210291321	39267.915744040474	31881.93537165435	56606.570503695315	29892.489023074984	61000.69585212461	61167.81493009295
PWY-6612	39670.387850473846	37144.88057564866	36404.110618608596	36994.22636337348	37183.67723970614	41223.97697275191	7666.140907666134	17722.029181564983	26790.081991031566	30613.34032176533	31173.90044099689	42905.23784515414	53280.762136945166	38239.72360840639	30603.274915088296	31025.756441884532	24749.18284645586	44739.49002590099	22671.861297322022	47015.720279204936	46878.69718053058
PWY-6628	35818.373761203846	26270.724246973034	29680.78337550651	21457.244593402556	29089.513168685367	33108.92593925054	5464.068648355711	13316.255695498316	21401.361502029213	26040.127736452177	26047.71299087651	37392.89894993771	44545.98206104428	32815.088816977244	25601.915366475925	25319.126805927626	20260.91274405525	36574.00957192559	20552.490190934826	42157.93909723694	42163.39874660669
