,0
91115bc487fe4a9d113a30b9c106eb62,13.0
06fbff091dad39c9cc1d36280f60569f,13.0
25623f61e54336f7b7d7da8c3cd1614b,13.0
d0867105f3d4b610f4b8724765cc3024,13.0
8ca40419ea72c90191bbe9438afc6a6c,13.0
fb437713a8e071753837f912b0d22888,13.0
567d5baf890e4db5616a5e2e64e39357,13.0
9b6510cb3224e9e06ab78c1394461626,13.0
2d7a7476c1e47f5870c1f5d6dc941c51,13.0
754749c4dcd304a807ad5124cb96fb24,13.0
32ad6c929c1ec502b4cea67007fa7418,13.0
01f307195b4b61f135227c2422a22863,13.0
290709311cefd29cf650e6575270ee7e,13.0
165e84d5f55413d0d004fb31098bd9ca,13.0
4a601e85792709d535eddf343dd66b78,13.0
032f780ccc9f527dbb95db9c6a7f03f8,13.0
12eb5fb53d336b7a636dbbc24e4ac3e8,13.0
a8e1351ea724ca750ab49f680e4c7f69,13.0
3def3268788a0c7c91a1b652538e4499,13.0
564020584675f5b8b528c8f3809e0d2c,13.0
ec99098ba8e362ae3dd51855406ece22,13.0
ef05c06b905d5e481d845d7ab0cb788d,13.0
276fe16048e739a147d10bd86eee977c,13.0
5905acb66ccde4435b4ecb9624fb79e7,13.0
1a8e8605266d7e67d085002356db73e9,13.0
735c8e29b25678a9f58ef014f7ba3aa2,13.0
e533369d0788b743a98e0f395e3dfd14,13.0
da5ccddd9b9facb6eb3fc5d0964c61d7,13.0
e106ca544cf0411b302ce9f4abf2feeb,13.0
44e676074df48bdde80ecd87c91b1eaf,13.0
3f860d19277a66d8558b9ee4bce33aec,13.0
772f58fd117ba74107e3e33e5efca088,13.0
9d676a0a44fc6e962aadbf8b0f8f966b,13.0
cb2e0842e94952af5c860217cc6e7f05,13.0
77bf001402eb8a53b88e7d28e35090e0,13.0
471f9c2d78b69b258037e93326d9eeaf,13.0
4da32571d8c2074032976aa1ea91c5d6,13.0
a8f2f88aee48c7929ebbe531f60087e6,13.0
18e4fc2389cc650e4147e76e44485467,13.0
ade9d825f0518274d085a9f39620c712,13.0
a800baec8c77d87b1b046b0a53fd9337,13.0
0b315c91c3e445b1191f3e732937cad4,13.0
7b9cf781ed5e70c1fc35fcc304db5f0a,13.0
0971aa9180b891102841b505541c66d6,13.0
964c8839e58a93d09f92524be1ddafac,13.0
30a5a8443ef422c8f883a35984c9e4d9,13.0
c67beb385bf8a80a760d367bec1724b9,13.0
d2dcfec2ceac97d842d1d19f65680ce3,13.0
972f8f7a9cf6697ad584d3cca92b9961,13.0
f5dd7ab7d5297c9999950dfd1a994571,13.0
81013c3918a804016796ca71c5339896,13.0
81a68f76553b6282d93bc115fd423b1a,13.0
4c4b820492b028e93a3bffa1d64cc33b,13.0
2f8cbe50f2af835f967427b21bdb2746,13.0
b02a637d2ab1c7bbd5c3baa8aac4086e,13.0
d93a81d442a4ab253da4477b118aac6e,13.0
c60419ed3a7a71c2c8ed909f05d3829e,13.0
de4db5cf930ac927b490c06bdc8734ba,13.0
8b34069ee9f765319dc92a2443b8d1f4,13.0
316dbe4cb3404dea380b4d96009e9d1d,13.0
0a9682cf741191b91e6b7e6ced38dcb5,13.0
ca0f0efc4e8b38c8d6bd62c6381f4659,13.0
853b565788e3b207a0e841e437a471b1,13.0
89f1675d096ae1ebdd340aeacbb6206c,13.0
cbe5c8c515e381a2701e0fee2ca5cba4,13.0
1af17e4528ce1662391d297fee75d8fb,13.0
ae9681e992f1dee20880286fd070832f,13.0
5458b76f2f2c3bd3d09d5b48b2494da9,13.0
9f3e6c7d9b1b1f3de907fd9c0dd9e73f,13.0
611e9857b59926e5794723cd76add9c8,13.0
dfd1fb76f286e6868a8c24a979002672,13.0
612606adab716fa66d46cfefc707dd81,13.0
f67bc26aa22786a88ab5abca64676fbb,13.0
486f2cfb2706ba78997e1c6ba4ba5243,13.0
a5d74293dac8e30a9d05503bf2132d64,13.0
2ef6fa144e9a1fa1e4a53e886b496a59,13.0
c47efd8c97ffab927bc9f411b640c4ee,13.0
742b7945460a4a62daf602b010ef9a2e,13.0
433f95de1a86db7a1925e87ef5b2d442,13.0
ffe0a5064164342cc51ecd1cac3b0ff2,13.0
11c736d652bbd864b74257f9b2e98350,13.0
a5aa96aae23888d933c09212a76c90ce,13.0
8670e60e40d0f09c38ed57bf12121a42,13.0
3a9e25c11696c890c5daa810953e6e84,13.0
dc223e2ff0770b576cc37be1ea5e4a57,13.0
8b9f0d2f86f82d7b67119cef1f9db455,13.0
e4ca26198ac9bf6b67d6511ac93e583b,13.0
ac9cf5a96b8968b69d71c76f68ac59db,13.0
b05a9ea00e3e24ce13731b408fbd70dc,13.0
d494ecdc56307e595a1788d0b3416f8d,13.0
dea48148669bbdcd570b406a04df2dac,13.0
5f656ba2600b68f250a9180e420ef0cb,13.0
fe37ae6f9a6d5d0bfe06805371e448c8,13.0
659941dd8061ee96004060ef82190116,13.0
a56495957db5c347961ff1627eea5c40,13.0
b90acab24557375fe705c33019885a75,13.0
bca5cbc12ffe4542a1af1f83a0e52ed1,13.0
4817475431ac00b8e371ad2cb590e2c4,13.0
3202580ed03df3af65b29fd36d50d051,13.0
eca8b8e7077c62e873d743a0223f231c,13.0
1e96dbe39ae32030690a1cadaaad7474,13.0
4379028f61d3725d8f85a0348dcd692b,13.0
767b8640da083168c478bd558a418a54,13.0
052f7bdc0a1437a2fb9d2b35dc783f1f,13.0
b106815778811b7be5ab7a771724cfde,13.0
72d48294dcc881d70a1b109e32ed72df,13.0
d06941a371b300fee880b4f1807b38d0,13.0
0c99090ae7f0c5947e2473d911868c41,13.0
ca3a1a680c99e5763f8ad681e7c0e0a5,13.0
e695fd22203b01e66007d90b2ff4c344,13.0
623ae578e9930d834fc130830a138d0b,13.0
414b2322c3ccbc2b5e06c310f410f165,13.0
9d2154c56ebf1b9481a46a102309cec8,13.0
2b46ecf32f4d450494f20ea41fdd2f85,13.0
3991a26a9094920feae73c6e65bbe691,13.0
5d44263b4b25b2c9f7a03ac28fa99640,13.0
b7e3960c13e84a5e43ea28c3d8944abb,13.0
82b9600dd599675c20935ef176ff8397,13.0
7efb6aa3c2d5b215f136666e09617751,13.0
b8b3844253557a9825b34f2415af7a1f,13.0
24e920237c9d11b61c6109e6a7a20db9,13.0
b6e9596a62d6bb789e2c1327b0eab13a,13.0
02062a0af2346b194ebd346186772e7c,13.0
500ef252af6e00de25f14ef7194981f4,13.0
95eeca0288b681510faf5834b96c2b87,13.0
7852996a8ef451424b905b2bb6f5502e,13.0
4595abe12937a539534fc3c399d5d175,13.0
86e9e8005d650b740d2093eec0a948b6,13.0
a0e1cc1a7472bd4f834ee78f03397bcc,13.0
8e6cfa6bea0c50be79821164cf00bb1e,13.0
e4d303b0b79af161789be13712e5dbce,13.0
afe9717abafb09a0821f7b18529b59b0,13.0
a899fdb359fee8fa6833693f59824693,13.0
a6b6e3a957dc639a8f7f2dab0f9d3bae,13.0
6b9898dc4a463930e82de1c19d9fecf2,13.0
712965970a657f39f494c282e00a6813,13.0
cf27f7c35c9558840f3678a871b2cb86,13.0
554bcaf9fa9d0e24bf432adef93cf797,13.0
02b48a32f8198018cdc5f706f309c028,13.0
cdcf918a3d65f9e11a0488825a67cd9f,13.0
ad13bbbaaed8689daea6227bda790828,13.0
c635d049d2f4cdfab6e09635b298c1a9,13.0
952b0a3112bce8d2455fd36e6959b9aa,13.0
073b356ba87582b3ecb158c3b24b94a7,13.0
dd34cd1510d43f1188e49c156b2f6faa,13.0
e39d920d2d05dad60ffd4b8bd42eb22f,13.0
81300e6be8bd1b8839d0b0f26cf9a418,13.0
667ca526957a295ec20d7bc121d534f1,13.0
189da279177f9edba3cdce9bdad3fe49,13.0
b9ce131767508ef1109a27cf2ba0699d,13.0
76789f1d04b624cd323be04234eda8ce,13.0
b7698b6b00c792ecde1c439367cb7b48,13.0
ac6949c2a28211fb49cbc905f4b925aa,13.0
3c11d33ecfd27ee82e652677d2c8f6b0,13.0
5e507db1081624814cd40e437236695e,12.0
a0e35fc12bee713466b702cbeb964181,12.0
63c2730171aa942ae4d8f5150dace8df,12.0
3b81ac7d2d0fb0f41f9480a406fc941f,12.0
f38ee62697afd9c708810a72ec5aa364,12.0
c0f86de4955fbe045dbc76d92fb96550,12.0
8e4781c1cbb96a6469e857dcabb2d8e8,12.0
3921cc2093ed64015983035f5259e191,12.0
b22ae1a17e812a3a144e887c108ec470,12.0
66bb8e98fa0627458291499ace1bba6a,12.0
8d08009b5e1624d4fc84c3ac97c55af0,12.0
d0b7d9dc62c7b0a7c0a505d62604b772,12.0
eb13a79ee33d8746d56414b0513a6827,12.0
eb6d7dca0ea00d184fa0d7a0f8ee3335,12.0
b859912060d9cf99113748b881beec3c,12.0
bc1feff57372f1a5cf32aa677485d9a5,12.0
a8689966faf8691e651997a99c1afb91,12.0
3c35feaedad50b7797945b2d8ae78389,12.0
1feec43ab995baee36990969a313edb5,12.0
a96c2c4bd99a8db5bed55d78af565c3f,12.0
d9c11497c6ffd4a59915ae8418c02b38,12.0
9d128dc9375844db10f78de1cef218db,12.0
fdfaf1cbde144b9c162aab79b5753a4f,12.0
3b18d26802bf4aad151955d7b3808819,12.0
1d2e039e0eed95b2b7e04b2b283dcfbf,12.0
c4f51741ad10e12b335f683e16d7ad50,12.0
6a884ba997887da528c90d834e877bc1,12.0
25b1a03240069f649dcd2604e4788883,12.0
414a68ba84abcc2d67a881d7f0c3e515,12.0
66b93d356467cb68571bc321b7c4b737,12.0
bff84d7f63974fe008ca0c733c40dd60,12.0
99119f96fa1e10eb51d058848b6690bd,12.0
1fe4c4e8cd188e9afd51b11d59362fc3,12.0
f0ae51eb3359055dcb4e6ac4c84393b4,12.0
0748fcd88ed1a1f3990023cca6843605,12.0
64e2c89feaca32520963faed456e139e,12.0
4597dda6b90294d2234a2e15227c1c44,12.0
134bfbca32b23be5020d0ea9092fff8a,12.0
4ce7247b28471b882064f34e077947b6,12.0
d3d5902daae30c14abf7b1a91029ac03,12.0
26549793253d72a1e570b2c5fa42532d,12.0
0e8e38beb759a474b120872246bded5f,12.0
f8b50345e2b00bf9f6599f1ce87bfd51,12.0
129057b34a0c5b3b18f176f9ef75e903,12.0
e1466ed937dc02677a617c5ef5fdc24c,12.0
053eaefc74d23969fc25f2790e2b902b,12.0
25790ae07219cc42173c70a0f3db4f71,12.0
36537f228579a8858ea118ecccaf6e6b,12.0
0cef8b3dd62ea9a609f39606fbff714d,12.0
baa9690ccb41b7b1d78716a584059f05,12.0
d2aceb12ed3d911467a7837a72e928af,12.0
77e8c266d17b266a5e1976c31f48bcb0,12.0
be53c2474329d82413d7c1a3d4226b69,12.0
dbdeff8503818bfd4a6ffb458d624583,12.0
12c27511a2f6b375ef329f894cf27622,12.0
79aa58a7b7a2989d55f93de503e759e6,12.0
37c7eb8a13fbe48fc72fb089911b20b8,12.0
91e9cc6c612b8b1e551578ada6e4e9be,12.0
8c8c6c4821f39403641a0a141c4e4799,12.0
bd6099dffbe68a897217de2af9bc7150,12.0
3741151a65f490f43f2cf74c8ceabd6b,12.0
e7541c7172b90e2f4cb2f727a37895eb,12.0
1ed88a5024440b1d5cac04f6f3caa25b,12.0
18661306f04c1d80d3a17cbc8bcf3130,12.0
547ce3c22892aaa0773a9af5b2eb1775,12.0
4697d6b4f1efab1f8562108adabc4d1c,12.0
c3e78612294929f7f6e1fa64465b4fc5,12.0
0a12a6b69ec97dbe1997dbf0dba6d0bd,12.0
4c69b67809c6481d0942b4129ed4b38a,12.0
52ddfdd0073c4eefd5c2d0b4e87b5c56,12.0
e7dd91ba911384935a6bf959a449a0e5,12.0
902d54d927b3435e6ca90a7ffc9daa4f,12.0
6d1d88c45391e7e7740e23c3a75d17b1,12.0
9c8492b3093426a6cb76641e75433bc1,12.0
cfb7c501d2fa0b18a87e62a01484f6cf,12.0
c525ba6a0f1b1c6f92660325a4a5afc3,12.0
08e8a3ba58d91424a33ddd52488b2877,12.0
4d92937d36ea723be146cce0b5ad6ee0,12.0
f34dcb201ff7b5bdada61a1fc167c180,12.0
e9cebf5c1d91793a58e6b70793098620,12.0
99fff4e4039ece4cdd307226119eb6e5,12.0
7ad2555cb7618b6ee601c0610044f7d2,12.0
25e65e995171dbaaae90245049088433,12.0
d538d47eb183c42bcc7fb5c5bb413296,12.0
a3e43a61dcd2f5becbbff8b135ae9da7,12.0
63619a1058aa45d126cbbd6a0549a318,12.0
082855a543e7ef64cd0048fddf109276,12.0
3e5339cc9cea18c9ac5f9820af6e242c,12.0
c5445dc488c668cbf0454cc9624fff58,12.0
4cddd28057a589bd2d8961808a607763,12.0
4d6273767d27e298ce4f38bd8d77dee5,12.0
26d88afa6448c0bd2cf8075bb74782c7,12.0
1927d652b08d8301d291e4abe1e87b68,12.0
78d2dd05dae1ad854ce5acd24459e620,12.0
071362ba2e47a8e601f3aa5d357727dd,12.0
feb89d83376baeb5b03906f11e1465d6,12.0
d84d18b38dd1820b496ae6888e8b2310,12.0
939ec528242f14b5420e1d7c3bd67134,12.0
eaf594e94e932ffc32263c25a9b939d0,12.0
776a73c775f1b469cd016fafa5901ca6,12.0
08f520c7e3ab23f07b86f25229969090,12.0
9594443552a8d4281591103e801c9366,12.0
e8b6b5ef90e6b788144e4cb3dbe485ae,12.0
d9e31bb62d1821b583a500cd795538c9,12.0
4457ae0073064ab2db39cf4a77f0381f,12.0
68994e7380dcbfcf2a991b97312ecace,12.0
dfbf8861994af5a53a0b419f4cfdf257,12.0
5111692006902e4210099791ea98915a,12.0
4bb7dfd98afa896079cbcce4b7ea3957,12.0
8a92166951a8dea43a6cb083422662b8,12.0
514d35d504b029add1490de8f5d56d6c,12.0
0b0152f6da73b6aea493eaa4218f1606,12.0
600e5f7c9303ae8bc43fc35b22c1cda9,12.0
7ba6a92558f49d0abd2e03400f9cc38f,12.0
da4a2649341c32c2129ca456339eacd3,12.0
fe3388e4162da0fb2b8ab7dda87e7346,12.0
44d52c9b71708d4cb2cc8968659101c9,12.0
a1f5896f84c5ac6fe8228f7a8a4bacc2,12.0
a9d5a25ebf7ccfcb1053c53c32314c92,12.0
f87f48d5d1890ce3fb00999f44bf7cfc,12.0
1c35589ac74ca44802dd21eccf193dbf,12.0
40e777c6c5d3f6232275cff3e36afab1,12.0
f1520198c1b1f5e39dc42f7c1f092f58,12.0
265cd50262b205da11e3b5d6937a6ab4,12.0
08ad55d24edf67be97c6750a38345af2,12.0
01cc535903a53cb012e531f3f810dc6f,12.0
6f8e485952d9c1498bacd771cf83c4ac,12.0
9c209daf46e69678d6b4679de52294ad,12.0
b9c8fcc3a99f3ddbb4c346e6157ed388,12.0
267ba78841b653b7886b7892bf384ac1,12.0
87267adfef887cbdddb27cbc9b30f4fd,12.0
1f59367458d3247f1e6fe8e6352efd87,12.0
b26438ab7ccc984d80a96b5ac7e57485,12.0
9a3818b4e46d30d1a34d4c5143eb65cc,12.0
13bfa4890124a51e173cc38470b975af,12.0
3d5bd53dc3fafed7ccb202eae5b1796d,12.0
4fca4c0e1680e3aa0a24ee17f72f0ec5,12.0
e90c6f13104bad30939d79ef111d535c,12.0
1301b2356918d4c025327610aad3562c,12.0
e0a6e0d0f1dc6f8204f42559c0fb78f8,12.0
bff2d1baaa7d7efb2408d6ae0483a7f0,12.0
cefc47618904f4e3124286db8ae870b0,12.0
0a9e7955ceccf52d5575859c084b13a7,12.0
0f22048a6f9ae9f9de69a8782887c188,12.0
f88172331fe20cc8164a77d2b7fd6355,12.0
4d7f0975126e36143ff42e479df1e03c,12.0
38cad2d28d0a1554f095cfe2e44c25a9,12.0
f50f7d25b18f5c9257d47456d6debc93,12.0
e64630d1f2a9592000d704f4d120440a,12.0
c5f27b8337762a8e688d90fd5dc069e4,12.0
b40448fbfcc3625b4452ee883cb156d3,12.0
1bf4c026e804938beb377612b47d822c,12.0
853e4c1082300ac761475fc39c961298,12.0
4223ff21b24f6f42ec1d7aaa0b7f64d8,12.0
b28281a6578fc1117d5d33bc393c3abd,12.0
53d7b7c1ad41190b81dbbc1a0eb9993d,12.0
6ae3456602dc4a414285d0f1cb017e93,12.0
32be8602227ba47d8336c1b7d17b2143,12.0
2c70f6029753d82e20e8486a079c9a79,12.0
11d28947d9fe8ba4c31b4a3609c85fea,12.0
08190e56b0afa873ae6cc422c26f221d,12.0
a225094bf765a76ef63349ff10eca56f,12.0
5ba6a483ca6a46884e481e8d491803f7,12.0
ebfc379b8cfd2084285d193ef7b8fa51,12.0
00372a66718df59588f07905f5279452,12.0
76e25bd8e945e5a39cd268dea04feab5,12.0
15bc34388a6e0d378ce828c95b309dfd,12.0
82ac584110c00bae02aba3bbe6cf9317,12.0
e10cea19acaa35fde1e27e6d28c8da2a,12.0
0c3f81ae5803efcb90f5b8a1e0d2d43e,12.0
bc86d629a54fee5b2c7a8e8a16080f9d,12.0
d73e20559fb3a2d09a88d774497a681e,12.0
1a5e18304961c1dccfbd7bf38c98471a,12.0
0d866c6acf5d2cc30dbf7308c7431753,12.0
1726a31f60fbcc6c10371c9d9e75278e,12.0
6d80511bd8c6ed99055635c3b4168301,12.0
dae92ec628eca242fc79abbea795cba4,12.0
ccb379dd337e45fefe45d13df1a6adb7,12.0
f2c21efe30c6a7bac1ac8bf18bebac96,12.0
75f8cf329285167fe8c753c4da4e8d05,12.0
2fe753691de14c544800055092b592af,12.0
8220898a2390014da95fc6f7d5725ea5,12.0
de63602ae08f432a47c2089de233e871,12.0
9b7825a5da31372bfb83fd226c233de6,12.0
50c24d671983be20d878cee68fe4e513,12.0
9d56f575fa2d1bae3d0d253f97e5e95f,12.0
9b728efef2029db565d61146ec794ffa,12.0
f5b4725ec78e01556d1ec06e346d392b,12.0
291b3d6303f0dac29f698c8d32234cc8,12.0
8bc6c52f1755c355d330ff5fe76e5c31,12.0
fed8edac9cccd607a3954abef6607a58,12.0
f4de35230d34f1b97e0ab91a50962b1f,12.0
aed8a896e4519a915d4cc1a4460ccb31,12.0
95015bd90c45fa17b7fa7f8e7f1fbbfd,12.0
5e6eb15dc428c274178748dfd219f7e4,12.0
8b4728f09abca73b8becbf66de72a424,12.0
60146ef43ce3229380d46e5006411ee2,12.0
665c675cfc4b4abcd26a77ca689e841d,12.0
fa9b0a4d93042372d6537893e1a52e62,12.0
36a4cdb1b6bd330ec1f61a3ebf4462ca,12.0
9bb4d27efc9a7f88d2d160abe662de06,12.0
bd213175530591f5c720f811dac4e10e,12.0
f05fa23ee956e5c87e9164dca703b9c2,12.0
be406163f42f46b566ebadb05287d54b,12.0
c7646a8d74e7c1d3334abbd1ef864020,12.0
c42df5518f5b86abd478ed9ec85ac678,12.0
f7eff54f2585301b84639d52b4728694,12.0
2e738c2ed26c3dca9dbbd78344508f35,12.0
a96e1f8fafa63c96e413e022b4ac9c07,12.0
cd4514e9937c55d217e9fa1f2d96915a,12.0
6be190a2e7cfc7f680c0dc42a69eb6f4,12.0
bd90a316158c8a1911d300e73ece174e,12.0
e147e82961ef7b26333a8cdb3b6b1a91,12.0
cfb1dc29afbc4e139c3ad11e8da38157,12.0
022e3fcfc528b2b8e4c7ba20d15194ad,12.0
b33d982c44b085c76a3e4e541f5b4744,12.0
929467678ab249ca84f227b0cc897f11,12.0
19d77f3d1a9b00c64601b8805856ba6b,12.0
34b25978c5e2e272f2753e9166eeafbf,12.0
d64273e3709d33ebe7e21fbea5535f49,12.0
2ffb9b8135fdb36dfbd0cae00e918462,12.0
57133bff927d0496a5fbba238416b96a,12.0
23cdd4fe9851937e03aa11f1b8be240b,12.0
fef0ce4df98d38009262c2b7678fdb22,12.0
ace65f1086e98f7e856035cbed9fab0a,12.0
0dbaa72895b63d3b97796026e4074f40,12.0
3b29c43a9f8a3d4d3a441f5b12c8a026,12.0
0d213ee497748e50b40368be17f2b8ad,12.0
5f3d2d88959906d1f5fac21672934582,12.0
9bc3ef5841b529be5bb9fe884e9bad14,12.0
8bf942b3df644c996872dcd543aa5338,12.0
4208363fa4a3c579d4d9b8bb12a35b7b,12.0
939aa70db099e752c54846305ca03bfa,12.0
de9cbd0513b94121e84864752879918f,12.0
f9f0c826e008f87eef677b0fb5ce53b3,12.0
0c0ba801300cdbd903b481bbc67b553c,12.0
92122d19b1f7815b07b99e57082fbc8e,12.0
3de0ad7de966fd536aa9af98ff2e60be,12.0
1e7708f3896c4b281a6bee0ea2c553b3,12.0
22cb75510a2e08fe79392f69d49fb170,12.0
e94d5639e6ad9af126db47fc15165a57,12.0
4a168e4bf4bffde37f2b8c7e3546762e,12.0
dc8d02bf9b108cf972f9f31d9addb8f5,12.0
5fe8a5cb5dbd99bd6422ba27b489fb49,12.0
fc2e67fc62c98e093125a2192a9b9125,12.0
a48b0b60852eaff71d78d34ecfef79da,12.0
87330bcf5bb8d1fbe05a2f716a999ffb,12.0
b14a944108e2ff83a453a61b2a3e7038,12.0
ac78a6dd8959724560c18ffb38389eb6,12.0
3753b6197a165c086e9c6216c1865239,12.0
bae89962cb9a22445a32686081cc18ef,12.0
0cfd7c19b00fa87b09cb1aa78399acb0,12.0
abd33f65457ccdd35ff311adf28d639c,12.0
af2477b53f9f94cc0eca1b086abbd759,12.0
55db8ecec6976a4a81b29ff39604856f,12.0
0fcc469042b4153aab4b85bc10d71d56,12.0
beb6a4247a24ce834e929fe165e7fd19,12.0
34c3741da1db6113d62b28eb8310ef56,12.0
53664f6029d06b6557c16de9a8b2fa17,12.0
c327f00d17a55704af38f6745bed0690,12.0
96570190c4922228416951176a438839,12.0
8a0c83427484650604d3ab2ab31747af,12.0
a18fb738d840e7ba718c91ce49dfc6a7,12.0
d92454ad35aa5d7ac53968bfbd05c115,12.0
777b368e49de5d1a61684ddf1d4b6b30,12.0
0277a9ca60f60f7436cba7f1d6bd0823,11.0
eeed237c564c7a10e3da19e9a28b0d56,11.0
cd9bf26fa38d63e763d96ad6db516200,11.0
4fa32bf09f4d46d90ea892c551906668,11.0
03b523cd9c0331f0c87fc62e709005e4,11.0
73f7c083f92116589ec2b0f1cfc587b0,11.0
4ff4be85062c926997568347fa1916ea,11.0
28828cb139a9e2259184b4d0163b7376,11.0
b35fc6c79cb1915f343825b8c181cec1,11.0
4b05ef2d2d472b605b855d36d37b6257,11.0
ef6e8f61ee9ce664cd2a16b7fc58fce8,11.0
4b02d565176b1bb3050128e7d8cb7934,11.0
ad8df984f78daacfe8c7a6aefd75c2e8,11.0
c9dec5deb796bf9a3072c1f61d9de068,11.0
f046825fcd5be4173fd1acf0efda4599,11.0
211e4ab89a81944205bf9cf85646e7f3,11.0
ea2d087ef4178b5a6a51a665ed7e7920,11.0
d7b0eabad504def810572067a41d8b2c,11.0
6562be0866896553e3eb5e9d25c9519a,11.0
f5bffb893f8926e7914a358890c04f89,11.0
611afeec4697350e35c2cf661a3f7739,11.0
3e18226c5137745cd79db67d25f83029,11.0
7b1884adbd53b33408e45cc2acff95fe,11.0
f379de7bf23912834b47189e50ff627c,11.0
8b2787e80c2d339a2e39e5e254553651,11.0
83f72f43200b4b38ff7a1a880fc7549c,11.0
b47259539451c72c759351a8da50bfd5,11.0
6136095c4a7142f540846918005e451c,11.0
1b060e677d3b4aecb348958ba465d707,11.0
f1a5d4bc7ee15ae0d13991c04c621d0a,11.0
7cb1208a386b9cb9c2b22485d819ff4a,11.0
06faee4349c2067abb69089c7b8ee95f,11.0
7a981150f95769bd78e8e9c133149ca7,11.0
bed2b5bf604d003471f015f49cc34403,11.0
9af84464d02bc2f8b5f5505782b639f1,11.0
e88b18a88c72f3bbb39abef9d6af978f,11.0
19a411f53ccc19eedc3c7d8699b2efc7,11.0
eeb91fd8e83a3b89828998fe410973a5,11.0
878c0f001f174e769b94817f3789170e,11.0
655079ce686d170d5b8059167442176b,11.0
4e5d67eb596507740d3bbe4a6ff6081d,11.0
182fbf3237902417a12847f65b1b7009,11.0
13f39fc3e4eca560f2612005d6eb673c,11.0
fa39eda99853b3d381b67756d7d486ee,11.0
4c7d1d86fd1018f9a412a5df3018de4c,11.0
08e70f4a98b28f2816c1c16559748f86,11.0
6f6372235f244b64b10541920eab6a6d,11.0
121fba4638b97c4ec63c4090fcd8497d,11.0
8f2eecbd9db045fd5d27f99997cc5908,11.0
d6b56c2fbd9c47f64cfe325fb5443527,11.0
103280add90ce43efd554efd57c06b97,11.0
cc8d1a8bb70118e3260f30cb274028b0,11.0
73dda08e2784fc563ac5dc0d68a10738,11.0
7505a8ccbc02fb828076d33b9bcc004b,11.0
fc98c72fafe16b43c54de7b7a656257f,11.0
3667465979ba309f7c9d9f6cc65fdc6c,11.0
9d6d117e14777d8564ec4c239c67d71a,11.0
42e77d4a8aa0cf5c90b6880a77086026,11.0
e51e3648cd3111b2f061eafde23b66c4,11.0
58307211e1a5d438859489e681a13a8e,11.0
c5d74bcb3bb863b3e766c5f3bc781856,11.0
8b55005b20f21a02350f111542df4a72,11.0
0b2e5919c0739f3d2ee923b439d0645f,11.0
39316cd81441d14f98d4da74e608602f,11.0
d9ce96a4e850de2e679ee2cd7cf41020,11.0
dacf5e3aeba5e750cb68a6a91b1f30ca,11.0
35025505c168e6006ee99544d2b5b139,11.0
b049f6315f4749ee1117f05cc4426868,11.0
d3d27694412d37fc9334b0a5fe81002c,11.0
dd5e01d0cfead0538c19f069175ad180,11.0
be321b205f1daa534d1064fadd1aa152,11.0
f60150259fa0a7007bf221bf4cc214f0,11.0
00f5bef2400ca53f46288a63c435d7a5,11.0
f4f27a3dfbd35c33e1ffe4666110faf7,11.0
cd1e80a1f9eb9b11f1db57e82ee7c938,11.0
a9efc332c5cf1cc6717ca0ad497d4820,11.0
c25154f2414f38c63198d80fee54d130,11.0
5f034fff9ea6eee910ed1877c47b2b3e,11.0
574b0fe350311376719cea61380f0ac7,11.0
c4636766ae466b148bee0d8e923e56fa,11.0
f12d899a2ef37174e0d9d840a61efe63,11.0
9d7bd4b9303fe580f887aef38c09b595,11.0
379b3e3bf9dd07e236c09ba7e8dc8007,11.0
23b77db046f3d1aca3b3d871b45f0b57,11.0
11b42380ba698da0a3a2dd97741acb04,11.0
995884c73576f9a64ff1c694d6ec29e5,11.0
b20de63120df5607ad0f3b87db9f44c1,11.0
21a81b59ff1c9d0c56dfa86a7d3c06d5,11.0
834aabb7696674c30a41d04b00314959,11.0
c03eb0feb1c751130ce08533df4d709a,11.0
cc74ddb747def0fac5bd25335315567a,11.0
f6003a1d2c2e60563a483202e955531c,11.0
657dc5ca986c1f84f4318b207cbc44c8,11.0
1477614e650fb2125428bbda4ba36541,11.0
000e51c5812677346ecf4b95865e10d3,11.0
0991505881a0e4188cb88d1c2102bc54,11.0
9c5a9efbb83e4566e7fb1999554e9abb,11.0
73859059d4283ee6a5de7fa8dd6caa2e,11.0
2e376353e8ca0282ee38bfbc64c895f1,11.0
aaf85a37d352920bea07c1b6d5e8e596,11.0
51c1e022ff6edf9753c02bfd57df4eaf,11.0
888968fe0aac030f782807bcf799ada8,11.0
bad78eb579d8cc6839d2ac437a0c83ea,11.0
067d84270f88a113cf5af7a9d8573750,11.0
73131cd09ff20deaa791c6e39955d0c7,11.0
7f924770e056b108e50d7dcb4e62c6e9,11.0
764805a0467bcaaa83ac5978165b401b,11.0
7a8256849d3725e7a14415195f43f3d4,11.0
b2750f805629833c59870dd1a374141c,11.0
50ddc781c623e1068650ac2853f3deea,11.0
61aea670aa35ebe1471eb7ab02ac5442,11.0
37cfa26caec51209ff42954f208aed19,11.0
a389ae12377c39849a170acf9e7057df,11.0
ef877b04b8d1f9e56d0485ecfc3dafe0,11.0
719a749dcd7ff9d35ee509818338bfb6,11.0
9e2719f340c9cdb20ec7be09ae584f08,11.0
c270d25dda3221db45386380f6f070d4,11.0
d09a0c2af42722b68680b89f65e4c023,11.0
f571147e04acc1512914ce5a7c504dbb,11.0
7aa26b84e9b048ba8207ee94d99eeb3e,11.0
